round,steps,coins_collected,bombs_dropped,crates_destroyed,killed_self,invalid_actions,kills,killed_by_opponent,total_reward,epsilon
2713,21,0,3,11,1,0,0,0,-76.0,0.1
2714,8,0,1,2,1,0,0,0,-51.0,0.1
2715,6,0,1,2,1,0,0,0,-56.0,0.1
2716,38,1,5,11,1,0,0,0,-103.0,0.1
2717,13,0,2,4,1,0,0,0,-73.0,0.1
2718,400,1,45,30,0,1,1,0,-1069.0,0.1
2719,22,1,2,8,1,0,0,0,-87.0,0.1
2720,59,3,6,18,1,0,0,0,-118.0,0.1
2721,37,0,5,13,1,0,0,0,-107.0,0.1
2722,22,0,3,8,1,0,0,0,-80.0,0.1
2723,23,1,3,7,1,0,0,0,-70.0,0.1
2724,113,1,13,35,1,1,0,0,-148.0,0.1
2725,34,1,4,8,1,0,0,0,-115.0,0.1
2726,104,1,11,24,1,0,0,0,-156.0,0.1
2727,13,0,2,5,1,0,0,0,-84.0,0.1
2728,109,5,10,38,1,0,0,0,-128.0,0.1
2729,69,3,7,20,0,0,0,1,-59.0,0.1
2730,70,1,7,23,1,0,0,0,-112.0,0.1
2731,7,0,1,2,1,0,0,0,-47.0,0.1
2732,172,2,13,33,1,0,0,0,-417.0,0.1
2733,7,0,1,2,1,0,0,0,-37.0,0.1
2734,123,1,12,33,1,1,0,0,-227.0,0.1
2735,241,4,17,37,1,0,1,0,-454.0,0.1
2736,57,1,6,10,1,0,0,0,-146.0,0.1
2737,7,0,1,2,1,0,0,0,-47.0,0.1
2738,28,2,3,13,1,0,0,0,-76.0,0.1
2739,35,1,4,15,1,0,0,0,-87.0,0.1
2740,29,0,4,13,1,0,0,0,-93.0,0.1
2741,24,1,3,9,1,0,0,0,-63.0,0.1
2742,27,1,4,14,1,0,0,0,-55.0,0.1
2743,13,0,2,3,1,0,0,0,-86.0,0.1
2744,5,0,1,4,1,0,0,0,-66.0,0.1
2745,20,0,3,6,1,0,0,0,-89.0,0.1
2746,21,0,3,9,1,0,0,0,-75.0,0.1
2747,173,4,19,43,1,0,0,0,-84.0,0.1
2748,17,1,2,6,1,0,0,0,-51.0,0.1
2749,30,2,3,9,1,0,0,0,-60.0,0.1
2750,50,2,6,24,1,0,0,0,-81.0,0.1
2751,22,0,3,11,1,0,0,0,-69.0,0.1
2752,86,2,10,23,1,0,0,0,-173.0,0.1
2753,141,5,14,43,1,1,0,0,-113.0,0.1
2754,17,1,2,6,1,0,0,0,-39.0,0.1
2755,97,4,8,29,1,0,0,0,-94.0,0.1
2756,202,3,17,38,1,1,0,0,-198.0,0.1
2757,54,0,7,17,1,0,0,0,-110.0,0.1
2758,78,3,5,18,0,0,0,1,-45.0,0.1
2759,7,0,1,3,1,0,0,0,-34.0,0.1
2760,159,4,12,40,1,2,0,0,-204.0,0.1
2761,121,1,10,24,0,1,0,1,-235.0,0.1
2762,400,5,44,35,0,1,0,0,-1285.0,0.1
2763,13,0,2,7,1,0,0,0,-63.0,0.1
2764,30,1,4,9,1,0,0,0,-108.0,0.1
2765,245,2,16,34,1,0,0,0,-669.0,0.1
2766,27,0,3,5,1,0,0,0,-142.0,0.1
2767,23,1,3,9,1,0,0,0,-55.0,0.1
2768,27,0,4,11,1,0,0,0,-83.0,0.1
2769,58,2,7,21,1,0,0,0,-81.0,0.1
2770,176,3,18,32,1,0,0,0,-253.0,0.1
2771,177,2,10,18,1,2,0,0,-241.0,0.1
2772,96,5,10,40,1,0,0,0,-20.0,0.1
2773,6,0,1,2,1,0,0,0,-44.0,0.1
2774,21,0,3,13,1,0,0,0,-56.0,0.1
2775,58,2,7,21,1,0,0,0,-104.0,0.1
2776,298,2,27,36,1,0,0,0,-844.0,0.1
2777,7,0,1,2,1,0,0,0,-37.0,0.1
2778,22,1,3,8,1,0,0,0,-77.0,0.1
2779,38,0,5,21,1,0,0,0,-61.0,0.1
2780,79,1,9,28,1,1,0,0,-81.0,0.1
2781,93,3,10,32,1,2,0,0,-121.0,0.1
2782,20,0,2,5,1,0,0,0,-86.0,0.1
2783,172,2,12,31,1,0,0,0,-398.0,0.1
2784,6,0,1,3,1,0,0,0,-36.0,0.1
2785,111,2,11,37,1,1,0,0,-156.0,0.1
2786,22,0,3,8,1,0,0,0,-111.0,0.1
2787,17,1,2,7,1,0,0,0,-48.0,0.1
2788,51,3,6,22,1,0,0,0,-43.0,0.1
2789,132,3,12,35,1,1,0,0,-289.0,0.1
2790,57,1,6,17,1,0,0,0,-119.0,0.1
2791,13,0,2,5,1,0,0,0,-84.0,0.1
2792,37,0,5,14,1,0,0,0,-109.0,0.1
2793,21,1,3,9,1,0,0,0,-29.0,0.1
2794,60,1,8,17,1,0,0,0,-124.0,0.1
2795,98,1,13,24,1,1,0,0,-197.0,0.1
2796,6,0,1,3,1,0,0,0,-36.0,0.1
2797,5,0,1,4,1,0,0,0,-66.0,0.1
2798,13,0,2,3,1,0,0,0,-76.0,0.1
2799,14,0,2,5,1,0,0,0,-76.0,0.1
2800,20,0,3,7,1,0,0,0,-102.0,0.1
2801,13,0,2,5,1,0,0,0,-70.0,0.1
2802,5,0,1,2,1,0,0,0,-42.0,0.1
2803,6,0,1,1,1,0,0,0,-59.0,0.1
2804,70,1,8,13,1,0,0,0,-178.0,0.1
2805,13,0,2,3,1,0,0,0,-76.0,0.1
2806,20,0,3,7,1,0,0,0,-101.0,0.1
2807,52,1,6,16,1,0,0,0,-65.0,0.1
2808,61,1,7,20,0,0,0,1,-113.0,0.1
2809,119,2,13,27,1,0,0,0,-187.0,0.1
2810,110,2,11,25,1,0,0,0,-108.0,0.1
2811,39,0,4,8,1,0,0,0,-109.0,0.1
2812,21,0,3,11,1,0,0,0,-58.0,0.1
2813,13,0,2,4,1,0,0,0,-83.0,0.1
2814,33,0,4,11,1,0,0,0,-70.0,0.1
2815,133,5,13,29,1,0,0,0,-150.0,0.1
2816,22,0,3,15,1,0,0,0,-41.0,0.1
2817,38,1,3,7,1,0,0,0,-177.0,0.1
2818,21,0,3,7,1,0,0,0,-83.0,0.1
2819,37,0,5,12,1,0,0,0,-126.0,0.1
2820,400,5,44,39,0,3,0,0,-1107.0,0.1
2821,28,2,3,13,1,0,0,0,-57.0,0.1
2822,15,0,2,5,1,0,0,0,-82.0,0.1
2823,82,6,9,32,1,1,0,0,-63.0,0.1
2824,6,0,1,3,1,0,0,0,-39.0,0.1
2825,44,1,5,17,1,0,0,0,-75.0,0.1
2826,75,0,9,34,1,0,0,0,-110.0,0.1
2827,46,0,3,5,1,0,0,0,-237.0,0.1
2828,17,1,2,6,1,0,0,0,-60.0,0.1
2829,22,0,3,8,1,0,0,0,-82.0,0.1
2830,14,0,2,4,1,0,0,0,-81.0,0.1
2831,279,3,18,34,1,0,0,0,-715.0,0.1
2832,20,0,3,7,1,0,0,0,-102.0,0.1
2833,22,0,3,5,1,0,0,0,-85.0,0.1
2834,329,1,34,35,1,1,0,0,-898.0,0.1
2835,44,1,5,16,1,0,0,0,-107.0,0.1
2836,74,2,8,20,1,0,0,0,-140.0,0.1
2837,185,2,12,32,1,0,0,0,-348.0,0.1
2838,30,0,4,12,1,0,0,0,-75.0,0.1
2839,13,0,2,4,1,0,0,0,-73.0,0.1
2840,74,5,8,28,1,0,0,0,-3.0,0.1
2841,6,0,1,2,1,0,0,0,-56.0,0.1
2842,75,2,6,24,1,0,0,0,-112.0,0.1
2843,16,0,2,6,1,0,0,0,-53.0,0.1
2844,40,0,3,11,1,0,0,0,-128.0,0.1
2845,22,0,3,9,1,0,0,0,-75.0,0.1
2846,22,0,3,9,1,0,0,0,-81.0,0.1
2847,100,1,11,33,1,1,0,0,-137.0,0.1
2848,26,1,3,13,1,0,0,0,-64.0,0.1
2849,74,0,8,22,0,0,0,1,-117.0,0.1
2850,68,2,8,28,1,1,0,0,-96.0,0.1
2851,15,1,2,7,1,0,0,0,-32.0,0.1
2852,7,0,1,3,1,0,0,0,-40.0,0.1
2853,66,1,7,22,0,1,0,1,-47.0,0.1
2854,22,0,3,11,1,0,0,0,-79.0,0.1
2855,400,2,13,17,0,2,1,0,-601.0,0.1
2856,95,1,8,20,0,0,0,1,-243.0,0.1
2857,68,2,8,23,1,0,0,0,-86.0,0.1
2858,16,1,2,6,1,0,0,0,-43.0,0.1
2859,133,2,13,32,1,1,0,0,-333.0,0.1
2860,194,2,14,36,1,0,0,0,-439.0,0.1
2861,13,0,2,5,1,0,0,0,-64.0,0.1
2862,101,3,11,39,1,0,0,0,-85.0,0.1
2863,89,3,10,29,1,1,0,0,-162.0,0.1
2864,39,2,3,15,1,0,0,0,-50.0,0.1
2865,23,0,3,12,1,0,0,0,-74.0,0.1
2866,6,0,1,2,1,0,0,0,-56.0,0.1
2867,21,0,3,14,1,0,0,0,-47.0,0.1
2868,56,1,6,17,1,0,0,0,-75.0,0.1
2869,58,1,7,19,1,0,0,0,-136.0,0.1
2870,80,1,7,23,1,1,0,0,-101.0,0.1
2871,169,4,11,25,1,1,0,0,-365.0,0.1
2872,7,0,1,5,1,0,0,0,-29.0,0.1
2873,162,2,13,30,1,0,0,0,-268.0,0.1
2874,236,5,15,39,1,3,0,0,-295.0,0.1
2875,177,4,13,29,1,0,0,0,-394.0,0.1
2876,27,2,3,15,1,0,0,0,-42.0,0.1
2877,158,6,11,37,1,1,0,0,-200.0,0.1
2878,29,0,4,11,1,0,0,0,-82.0,0.1
2879,22,0,3,10,1,0,0,0,-64.0,0.1
2880,400,4,28,28,0,0,0,0,-1240.0,0.1
2881,38,1,4,14,1,0,0,0,-99.0,0.1
2882,176,3,11,32,0,0,0,1,-340.0,0.1
2883,20,1,2,7,1,0,0,0,-62.0,0.1
2884,85,3,8,30,1,0,0,0,-69.0,0.1
2885,5,0,1,3,1,0,0,0,-69.0,0.1
2886,67,1,7,21,1,0,0,0,-121.0,0.1
2887,139,0,11,32,1,2,0,0,-208.0,0.1
2888,21,0,3,11,1,0,0,0,-50.0,0.1
2889,39,2,5,14,1,0,0,0,-74.0,0.1
2890,22,0,3,10,1,0,0,0,-65.0,0.1
2891,32,1,3,11,1,0,0,0,-52.0,0.1
2892,47,0,5,12,1,0,0,0,-162.0,0.1
2893,106,2,10,29,1,0,0,0,-166.0,0.1
2894,6,0,1,3,1,0,0,0,-41.0,0.1
2895,21,1,3,13,1,0,0,0,-38.0,0.1
2896,13,0,2,4,1,0,0,0,-83.0,0.1
2897,26,1,3,11,1,0,0,0,-78.0,0.1
2898,7,0,1,2,1,0,0,0,-43.0,0.1
2899,76,1,7,25,1,0,0,0,-105.0,0.1
2900,5,0,1,2,1,0,0,0,-72.0,0.1
2901,307,4,23,29,0,1,0,1,-777.0,0.1
2902,14,0,2,8,1,0,0,0,-52.0,0.1
2903,400,4,35,33,0,2,0,0,-1435.0,0.1
2904,221,5,15,31,0,1,1,1,-427.0,0.1
2905,224,5,19,39,1,0,0,0,-419.0,0.1
2906,131,2,13,27,0,1,0,1,-120.0,0.1
2907,32,1,4,11,1,0,0,0,-83.0,0.1
2908,28,1,3,7,1,0,0,0,-85.0,0.1
2909,22,0,3,9,1,0,0,0,-79.0,0.1
2910,93,2,10,25,1,0,0,0,-148.0,0.1
2911,25,1,3,10,1,0,0,0,-73.0,0.1
2912,33,1,4,14,1,0,0,0,-65.0,0.1
2913,5,0,1,3,1,0,0,0,-49.0,0.1
2914,108,4,11,25,1,1,1,0,-85.0,0.1
2915,15,1,2,5,1,0,0,0,-50.0,0.1
2916,14,0,2,6,1,0,0,0,-47.0,0.1
2917,22,0,3,7,1,0,0,0,-75.0,0.1
2918,163,4,10,30,1,0,0,0,-321.0,0.1
2919,22,0,3,13,1,0,0,0,-56.0,0.1
2920,38,0,5,16,1,0,0,0,-81.0,0.1
2921,13,0,2,8,1,0,0,0,-37.0,0.1
2922,51,1,6,20,1,0,0,0,-103.0,0.1
2923,301,3,32,49,1,2,0,0,-499.0,0.1
2924,31,0,4,14,1,0,0,0,-72.0,0.1
2925,6,0,1,3,1,0,0,0,-39.0,0.1
2926,37,1,5,13,1,0,0,0,-77.0,0.1
2927,43,1,5,19,1,0,0,0,-24.0,0.1
2928,216,3,16,16,1,0,0,0,-522.0,0.1
2929,60,2,6,27,0,0,0,1,23.0,0.1
2930,106,2,8,29,1,1,0,0,-164.0,0.1
2931,400,2,38,25,0,0,0,0,-991.0,0.1
2932,400,5,25,58,0,0,1,0,-874.0,0.1
2933,6,0,1,3,1,0,0,0,-57.0,0.1
2934,12,0,2,10,1,0,0,0,-38.0,0.1
2935,24,1,3,13,1,0,0,0,-34.0,0.1
2936,93,0,11,32,1,0,0,0,-148.0,0.1
2937,59,3,6,21,1,0,0,0,-54.0,0.1
2938,7,0,1,3,1,0,0,0,-34.0,0.1
2939,7,0,1,3,1,0,0,0,-40.0,0.1
2940,196,2,12,29,1,0,1,0,-379.0,0.1
2941,64,2,7,19,1,0,0,0,-88.0,0.1
2942,30,0,4,10,1,0,0,0,-95.0,0.1
2943,13,0,2,3,1,0,0,0,-66.0,0.1
2944,5,0,1,4,1,0,0,0,-66.0,0.1
2945,80,1,10,27,1,0,0,0,-55.0,0.1
2946,179,3,16,42,1,0,1,0,-95.0,0.1
2947,52,2,6,18,1,0,0,0,-100.0,0.1
2948,201,2,14,23,1,1,1,0,-359.0,0.1
2949,13,0,2,6,1,0,0,0,-49.0,0.1
2950,29,0,4,13,1,0,0,0,-76.0,0.1
2951,400,2,40,39,0,0,0,0,-1104.0,0.1
2952,277,5,23,32,1,2,0,0,-707.0,0.1
2953,61,1,7,12,1,1,0,0,-143.0,0.1
2954,38,1,5,14,1,0,0,0,-70.0,0.1
2955,16,1,2,6,1,0,0,0,-17.0,0.1
2956,37,1,4,11,1,0,0,0,-105.0,0.1
2957,25,1,3,11,1,0,0,0,-58.0,0.1
2958,126,0,10,26,1,0,0,0,-129.0,0.1
2959,112,2,9,28,1,1,0,0,-199.0,0.1
2960,53,0,6,27,1,0,0,0,-47.0,0.1
2961,15,0,2,5,1,0,0,0,-50.0,0.1
2962,31,1,4,12,1,0,0,0,-79.0,0.1
2963,37,1,5,17,1,0,0,0,-52.0,0.1
2964,5,0,1,3,1,0,0,0,-69.0,0.1
2965,44,1,5,20,1,0,0,0,-57.0,0.1
2966,42,1,5,17,1,0,0,0,-68.0,0.1
2967,15,0,2,7,1,0,0,0,-68.0,0.1
2968,103,4,10,27,1,0,0,0,-157.0,0.1
2969,7,0,1,5,1,0,0,0,-43.0,0.1
2970,58,0,7,23,1,0,0,0,-109.0,0.1
2971,6,0,1,1,1,0,0,0,-45.0,0.1
2972,121,3,12,26,1,0,0,0,-209.0,0.1
2973,24,0,3,9,1,0,0,0,-75.0,0.1
2974,64,1,7,17,1,0,0,0,-115.0,0.1
2975,165,1,11,32,1,0,0,0,-389.0,0.1
2976,15,1,2,6,1,0,0,0,-51.0,0.1
2977,12,0,2,9,1,0,0,0,-49.0,0.1
2978,6,0,1,3,1,0,0,0,-36.0,0.1
2979,14,1,2,5,1,0,0,0,-27.0,0.1
2980,5,0,1,3,1,0,0,0,-69.0,0.1
2981,13,0,2,4,1,0,0,0,-65.0,0.1
2982,236,0,27,42,1,1,0,0,-506.0,0.1
2983,15,1,2,7,1,0,0,0,-46.0,0.1
2984,147,4,13,32,1,0,0,0,-241.0,0.1
2985,5,0,1,3,1,0,0,0,-49.0,0.1
2986,20,0,3,6,1,0,0,0,-88.0,0.1
2987,13,0,2,5,1,0,0,0,-87.0,0.1
2988,15,0,2,8,1,0,0,0,-65.0,0.1
2989,13,0,2,5,1,0,0,0,-70.0,0.1
2990,68,1,8,19,1,0,0,0,-105.0,0.1
2991,9,0,1,3,1,0,0,0,-46.0,0.1
2992,30,0,4,10,1,0,0,0,-85.0,0.1
2993,28,0,4,7,1,0,0,0,-106.0,0.1
2994,6,0,1,3,1,0,0,0,-39.0,0.1
2995,20,0,3,7,1,0,0,0,-79.0,0.1
2996,265,1,29,38,1,0,0,0,-654.0,0.1
2997,61,1,6,18,1,0,0,0,-83.0,0.1
2998,151,1,12,31,1,0,0,0,-244.0,0.1
2999,197,2,16,33,1,1,0,0,-361.0,0.1
3000,6,0,1,3,1,0,0,0,-41.0,0.1
